Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,WMT,XOM,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,WMT,XOM,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,WMT,XOM,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,WMT,XOM,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,125.48774719238281,156.37350463867188,30.27968978881836,77.20889282226562,85.95317077636719,140.2630615234375,124.87882995605469,42.65242004394531,244.1349639892578,204.40113830566406,13.163965225219727,28.79593276977539,119.83100128173828,45.86485290527344,41.11887741088867,127.52225905827079,158.89999389648438,30.618206952275532,77.87999475806848,87.77213007031222,141.398090561452,126.27649789222909,43.475491991126596,253.46743088612746,208.66149665183414,13.562366985194982,28.960480239658082,121.46344789664109,46.186281706834855,41.748206640959445,125.34172042627678,156.0294952392578,29.77190724705454,75.83435218857261,85.71233156118241,139.3550462864696,123.84385082250138,42.643757589878,243.11127600880906,204.1324683776545,13.144269871017764,28.68623445652026,119.37214538159499,45.57462700408359,39.63954482193341,127.32757155716695,158.37600708007812,29.825358935211003,75.9556366371416,86.8445221294171,140.08844474583668,124.27730915962721,43.45816377797324,251.8474130374199,207.17420728087288,13.53768526071532,28.81943869717153,121.26931707213726,46.130111486273556,39.63954482193341,90221800,61418000,48483500,13950200,29212000,10030800,18565600,34303600,29739400,29480800,283120000,30272000,6172800,23017200,35474800
2021-01-15,123.76472473144531,155.21249389648438,29.40666389465332,74.4598159790039,85.78929901123047,139.95750427246094,122.6407699584961,42.19322967529297,249.81993103027344,204.04612731933594,12.824151992797852,28.756759643554688,118.9310073852539,45.137733459472656,39.1409797668457,126.76295959555424,157.12750244140625,29.95898783617277,76.25480880059342,86.78244915170757,140.92664283894962,125.3034073323734,42.60909683365706,252.3046136609989,205.83087188668628,13.288621489742575,28.819443122588144,120.18402574292898,45.53093932541537,40.11358077071306,123.6284420036996,154.7584991455078,29.130505322182778,74.15256734519777,84.9992539543371,138.91851632107844,121.19886967903635,42.045941530966175,245.6456672437145,203.45121734402414,12.813182548933598,28.521691366332426,118.8251226820511,44.83502565568242,38.65059495926543,125.36118590805361,156.1510009765625,29.65610171924859,76.18204182236994,85.85881921797849,139.95750427246094,121.57039953367696,42.591768622264595,246.38112359661773,204.88093687983877,13.191638823831939,28.741088026532495,119.34574042544375,45.29376940396769,39.97463643396462,111598500,84880000,57684300,10244600,31444000,7630800,27881000,24366800,24942900,31746500,277780000,34287800,7757600,35920500,42411300
2021-01-19,124.4364013671875,156.03799438476562,29.19286346435547,76.41651153564453,88.61233520507812,142.12278747558594,122.11001586914062,42.02861785888672,259.50030517578125,207.68275451660156,12.989446640014648,28.78026008605957,117.8897476196289,44.74763488769531,39.91742706298828,125.29304408982054,157.25,29.932259815552886,76.83695729350308,89.5741993642567,142.34978799356705,124.46305198323886,42.48780724783606,260.5935717896639,208.2008994612492,13.058007089454371,28.991822391930498,120.32518954311463,45.27191282399393,40.407811896194794,123.57002946950722,154.8000030517578,28.68508430557351,75.43007374865795,86.04802079890773,140.65599030264625,121.91541654570663,41.79469524236947,251.17164269538958,204.02691096298452,12.808694289194596,28.69406770340237,117.85444374950922,44.522946894532524,39.5169437255634,124.38772578454656,155.35000610351562,28.95233595783415,75.59986950676138,86.5530367998629,141.44177259923416,123.71999220970474,42.22789065891343,255.32602549753983,205.10159063568324,12.980470603146165,28.803766012582535,119.74279686647195,45.137722871755976,39.598676609624974,90757300,66102000,78130200,9574800,41660000,9057600,19843800,29114500,28028500,30480900,226188000,33451300,9184900,24123600,24932600
2021-01-20,128.52490234375,163.16900634765625,28.809795379638672,77.11994934082031,93.35958862304688,141.7735595703125,120.2789306640625,42.175899505615234,265.8411865234375,215.26315307617188,13.329011917114258,28.600046157836914,116.41610717773438,45.40923309326172,40.48136901855469,128.97269692470792,163.99000549316406,29.210674471778365,77.26548944164047,94.33535679156603,143.3102061927732,122.22504582198809,42.297193674712275,268.66378247519873,216.65448284404494,13.39358365748199,28.842951735511324,118.06621966495447,45.45604280345694,40.65300651231165,125.13729259464834,158.75,28.649443742782793,76.24671490468255,90.3523301990079,141.2671614814267,119.8100942600412,41.85533587228474,261.9849540597102,208.49839462519878,13.020861249221939,28.568702924126292,115.82489530041315,44.591611345921855,40.04002392575429,125.24437293876636,159.09950256347656,29.183946933443444,76.81270075854806,90.69297541443379,142.48949250811035,121.91544426158512,42.05460533651819,267.2822843136615,208.89180945322397,13.075709424179557,28.82728011865601,116.94555748268381,44.810060231518186,40.13810026662208,104319500,106196000,53920000,8735400,64152000,6839900,16028800,23115800,25199900,37777300,258572000,35400100,12506600,23775600,22342400
2021-01-21,133.23641967773438,165.34950256347656,28.30201530456543,74.39512634277344,93.56219482421875,141.20603942871094,119.27045440673828,42.40983581542969,271.1981506347656,215.86769104003906,13.829380989074707,28.584379196166992,116.30158996582031,45.20326614379883,39.3207893371582,135.96208925479198,167.42750549316406,28.93451151688645,76.53779772359144,95.94227893241104,141.8608624817576,120.4469723967807,42.53113001434104,271.92368892397997,217.1438808555298,13.960768938045424,28.67057160838066,117.1715757735671,45.4778888248113,40.366945265531285,130.0434971272025,164.47850036621094,28.266380853601017,73.75636733226342,93.32681871001536,139.7479683626161,118.81931389090947,41.98530281422092,265.85110845081954,213.42086138301298,13.21657009570314,28.325804948581755,115.85772463171502,45.00354185628138,38.96934574538463,130.2479286583061,164.64999389648438,28.809794336799293,75.89095143809732,94.03394723441394,140.84807961807635,120.03120989285947,42.26254764173802,267.610283266857,215.6086111691637,13.381614853404404,28.513858403360878,115.9820063834367,45.36242344429978,40.31790865500792,120150900,98722000,49626600,10393100,58634000,6818000,13411700,19702500,20838700,30709400,337780000,33829700,8761600,14325900,29044500
2021-01-22,135.3780059814453,164.6114959716797,28.106029510498047,74.1687240600586,93.97982025146484,142.79507446289062,118.35050964355469,42.011295318603516,272.81817626953125,216.80801391601562,13.674808502197266,28.639211654663086,115.40502166748047,45.665122985839844,38.7650146484375,136.13729751698824,166.0955047607422,28.284198368857172,74.41128676458575,94.56726795774651,144.20076173131395,118.89011564356089,42.401168571453255,276.76385383900316,220.76132783056934,13.803703761769464,28.858611209263398,116.70998722691483,45.98031259691634,38.93664900503379,131.435521560002,164.1580047607422,27.838777922103517,72.63246892292247,93.18231920625786,141.3282639851232,116.94400029036045,42.011295318603516,270.33349342554646,216.66408880322285,13.589792925099978,28.404143478855772,115.3961492345731,45.287516867678384,38.119338981862505,132.66206599733243,165.2154998779297,27.936770964115453,73.09334484718504,93.92519668461135,141.7560864833071,117.37745871591012,42.288540136417026,270.34344186271477,217.89229857043895,13.70223306598084,28.458992620242345,116.31051101489798,45.43731005624993,38.42174281745459,114459400,56438000,45314500,7810600,32744000,8137000,12933200,15400300,21954000,30172700,246820000,26271200,7202800,19219500,23264800
2021-01-25,139.1258087158203,164.6999969482422,27.758609771728516,73.49764251708984,94.06522369384766,144.91668701171875,116.87319946289062,42.26254653930664,276.306640625,220.24317932128906,13.615720748901367,29.21122169494629,117.39352416992188,45.62456130981445,38.331851959228516,141.23819854253642,168.1945037841797,27.88332698753601,73.60275243457644,95.43279798699298,145.01272824820356,117.80203098453795,42.3145311824922,278.3838315417154,220.48306428239718,13.790489088581495,29.21905899721073,118.06819469170935,45.64016454678305,38.45444662601259,132.9151779412319,162.15750122070312,27.23301336347604,72.22821155575726,92.32125523928354,142.8911081909587,115.05092793355058,41.79469797071242,269.8464661673371,215.1480250899788,13.200116324560353,28.459002086531243,115.31622383324792,45.022267077311454,37.72704100260375,139.2718354812106,166.4250030517578,27.856602840802765,73.27124812940521,94.98190543815457,144.06978155973664,116.89089521986793,41.950645290231186,276.43584896704874,219.84976447113186,13.74386752287208,28.639221180898076,115.36061308174507,45.36242407166045,38.331851959228516,157611700,74996000,48078400,7689400,50586000,9924400,14212800,16604200,19087000,33152100,251112000,31728500,9640000,19031100,26395800
2021-01-26,139.35943603515625,166.30650329589844,27.5626220703125,72.25244903564453,94.74403381347656,148.84564208984375,116.39551544189453,42.70439529418945,280.3218688964844,222.9298858642578,13.398320198059082,29.23473358154297,118.14807891845703,46.033363342285156,37.490020751953125,140.4691710725819,166.89999389648438,27.99913397311622,75.12282071001313,95.13136173836658,151.61335926901583,117.80202433932658,42.799698793069595,283.6414314237365,224.7050257283065,13.607243696761891,29.461964556352214,118.48542092852026,46.12698632108655,39.116469541126364,137.61694808504978,164.14349365234375,27.535896227597995,72.17967590432337,93.16393621934257,147.89396911439272,116.18320686386619,42.11524939658311,276.1078570615494,220.7709212912737,13.350700978936148,29.117197948080516,116.67444266424978,45.39674494319304,37.473674172618736,139.78775742744395,164.8179931640625,27.972408130401714,74.54874144011313,93.65355545034815,148.1646271787495,117.43049445120718,42.37516592669932,276.43585213829687,222.47890098214344,13.543170311270954,29.203390347412274,117.40238836055549,45.446672436751825,38.62608151446819,98390600,59104000,36373000,7827800,31462000,14205700,11307800,12922600,19373600,49169600,163980000,27718700,5996700,15031500,23976800
2021-01-27,138.28860473632812,161.62899780273438,26.57378578186035,71.31454467773438,90.32402038574219,146.57557678222656,113.10480499267578,42.04595184326172,270.4726257324219,223.476806640625,12.882241249084473,28.396318435668945,113.96688079833984,44.8880729675293,37.06501770019531,140.46914281583642,167.3260040283203,27.108290697951215,73.05293906752628,93.37944659543606,149.22978667243981,114.86516149325641,42.73040148855134,281.7133274743246,230.71174470769552,13.196374939178762,29.023168105418314,118.15697112415747,46.142592389707914,38.135695224385735,136.68241469205358,160.35400390625,26.431251364122026,70.14214245862004,89.24843864993461,146.2001380212224,112.65365770745103,41.786035218663656,266.47723666948883,220.8284821455737,12.758581560131608,28.34146628732681,113.36321682985937,44.797571344354644,36.39482356071461,139.6222293773767,167.07449340820312,27.001389035075327,70.77281433752484,93.1033509899852,147.65820889159966,114.6351571627635,42.357853114787076,280.7989509250698,228.37046532559663,13.193632102910534,28.983990561506793,117.52667631618338,45.86173057875634,36.778960366682,140843800,93204000,63809200,10178500,82512000,14207300,17603900,21242400,35346200,69870600,371272000,50561200,10826700,29910300,32410300
2021-01-28,133.4505615234375,161.88099670410156,27.01030158996582,71.97754669189453,92.0252914428711,147.69317626953125,115.09516906738281,42.58311080932617,263.3763732910156,229.26287841796875,13.015125274658203,28.404233932495117,115.72457122802734,44.85999298095703,37.64530944824219,138.22048632254183,165.08399963378906,27.393363530713724,72.89121757800818,93.75287039579504,149.1774393547693,116.91744073114822,42.88634627919175,285.0328767798525,232.8227781553172,13.303082210264922,28.776515705896877,116.86973783761464,45.64328692250948,38.07848286246165,133.07091575107856,161.4344940185547,26.65396549362284,71.35496220055674,90.92289423121268,146.50576313685872,114.10442257009102,42.11525896580322,263.07822349122813,225.57824844045945,12.924874161260108,28.388391833459785,113.13239928490303,44.82254378285958,37.34290242530499,135.81605814636788,161.7519989013672,27.0993860388377,71.69455374128644,90.92289423121268,146.85499680782863,114.90939735018625,42.184568513907315,275.48174045199073,226.07721332535698,12.960526280295204,28.475521867368403,113.48748613629728,45.08155966510405,37.54722997809395,142621100,62984000,51223300,8155500,55278000,8944400,13761800,17498900,37758800,49111200,228316000,39466700,8242000,22301700,24967200
2021-01-29,128.45677185058594,160.30999755859375,26.413436889648438,68.88886260986328,90.74214172363281,142.4283447265625,113.82132720947266,41.716712951660156,256.7472229003906,222.5748291015625,12.954044342041016,28.4359188079834,113.81596374511719,43.8426513671875,36.648189544677734,133.10987264929705,161.84950256347656,27.170652124757456,70.61916929083934,91.74423292058923,144.93412932583337,116.51935627828632,42.5571096716572,264.92680937897524,228.38963718019693,13.29809628981569,29.21216354977832,115.66243175777122,44.85999754328649,37.62896240962664,126.753230328146,159.2274932861328,26.359986902212643,68.66246826562839,89.4609846616316,140.17575244317112,113.39672356028602,41.68205653093375,253.28856394656756,221.98950931508602,12.87600950015219,28.21413243777663,113.69168198377132,43.798959441179576,36.37847568175562,132.22402749273948,161.5,27.081567679601488,70.20681080760431,91.07286091482506,143.41493546334,116.05051998903915,42.479134377531885,263.67451957536355,226.44177281435506,13.039059912250814,29.21216354977832,115.57366681149335,44.6821156199088,37.228479039230734,177523800,85872000,64019100,14699800,44530000,22505900,14808100,18670300,30389500,42503100,271552000,60251900,8344100,32509200,38961100
2021-02-01,130.57891845703125,167.1439971923828,26.68959617614746,69.86722564697266,94.0051498413086,142.0616912841797,114.66170501708984,42.00262451171875,260.4046630859375,229.9536895751953,13.200613975524902,28.35671043395996,114.49065399169922,43.46192169189453,36.71356964111328,131.7860049108473,167.51300048828125,26.76086508901297,70.58683895037426,95.12095116814389,144.3317366500727,115.05978532013303,42.18456578185481,262.55143231204124,232.68838365200105,13.23427078347325,28.66562384170756,115.10319047324333,44.154717608673835,37.25299732143305,127.45412937962104,161.75149536132812,26.342168721650125,68.37948155571753,91.59775007789322,141.96565003223435,113.65326281172365,41.74270793937889,253.34815902737898,223.02581157927415,12.867282328759186,28.293345053136424,113.80709741345593,43.43695793938386,36.19866650264742,130.19927257414088,162.1179962158203,26.609422047462573,69.52762793094439,91.59775007789322,144.3317366500727,114.46709217939566,41.8206832415827,257.9298987989953,225.54940574495873,13.0173689240045,28.459682577066406,114.51728483474909,43.97371790323846,37.25299732143305,106239800,83204000,40985300,8073600,40252000,9971400,11080700,12183600,22914300,33314200,217204000,40395800,6534200,25945200,24412400
2021-02-02,131.4063262939453,169.0,27.642799377441406,70.39278411865234,95.29872131347656,140.78695678710938,118.19127655029297,42.41849136352539,265.4435729980469,229.8193817138672,13.519484519958496,27.71512222290039,114.33084106445312,43.93001937866211,37.293861389160156,132.69127555683025,171.38699340820312,27.794242429299466,71.45199517974054,96.80085795144261,142.89112473398794,118.88126271159553,42.75638323548069,267.2027475235563,232.5060961930559,13.534691854028042,28.34086858343049,116.0441685116427,44.36067440125806,38.40540364347463,131.0364096809211,168.05650329589844,27.206287451296298,69.96425102997307,94.66558351835431,140.72583357390278,116.07708541544851,42.13258412764725,261.6569195012926,229.03256665892405,13.248979428814112,27.144818682597762,114.24207611397337,43.51496759187895,37.00780097847563,132.12667146199954,169.0,27.24192021100992,71.16091493671613,95.00127331523198,142.6466585259798,116.71399779479086,42.27986897233812,262.3824576706842,231.53696622596047,13.361918849416156,28.325026482691886,115.04991437381044,43.61482972962154,37.44097745916005,83305400,141972000,53527000,9233100,66332000,11443300,12253600,13319800,17320800,25916300,220440000,84062400,6825600,27002400,31940400
2021-02-03,130.38417053222656,165.62649536132812,28.132755279541016,71.9290542602539,102.23886108398438,140.13214111328125,119.54470825195312,42.25389099121094,265.0162353515625,233.16819763183594,13.493307113647461,27.5963077545166,114.4728775024414,44.06421661376953,38.7568473815918,132.1655895740763,171.6999969482422,28.266381073408386,72.27673316764177,104.6095117961337,141.0227042450236,120.0931553123095,42.53113585681296,267.5506297569906,235.17363252551124,13.893454023984043,27.95274746431729,114.69481018993963,44.32947523766862,38.96117492734323,130.06292957185698,165.43099975585938,27.50916597596775,70.25534560580195,99.98788364514651,139.32016687728813,118.10280756344383,42.16724990507312,262.22345458512194,229.57951310519303,13.479345658396507,27.54878145268593,113.40760331158921,43.88633826763843,37.12222701558035,132.15584554716537,171.25050354003906,27.535891814398887,70.38471737077664,102.57305820901132,140.51630612393126,118.22665088345687,42.40984164123952,263.9925473517348,229.87698277544783,13.598516379702051,27.71512199830741,114.4728775024414,43.895698782128555,37.29386452353265,89880900,141776000,49404900,9256500,97882000,8601900,10600800,12274100,14223400,27158100,245408000,38524200,7309400,14966700,28459300
2021-02-04,133.74264526367188,166.5500030517578,28.952335357666016,71.96138000488281,101.9781494140625,141.43304443359375,122.29578399658203,42.46181869506836,264.85723876953125,232.21820068359375,13.626691818237305,27.635906219482422,114.54390716552734,44.479270935058594,39.5005989074707,133.75237444183827,167.35000610351562,28.97905950285136,72.48694187912467,102.7562756387138,141.52034617509383,122.65847274377289,42.51380334149547,266.5170202299484,233.39844507245968,13.635916081066993,27.7864046357631,114.92563846370484,44.68211661666372,39.541463789200115,131.01697515265897,163.8874969482422,28.31093038604975,71.11239496427797,101.05798980789827,139.4860277521846,119.83660041449413,42.14992073156318,262.38250439973507,230.64455613985325,13.301089320828089,27.485410824772906,114.14443100376755,44.082943658209985,38.617902496720454,132.6815855489559,166.5,28.328745916458473,72.3737446962152,102.32525035691263,140.56867326157052,119.83660041449413,42.41849980888868,265.3740722049333,232.84191028192274,13.493807843048884,27.572540850709895,114.85461837228351,44.24834013707362,39.13280873632477,84183100,73414000,51751900,7917600,48596000,7758100,12419500,20597400,16060000,25296100,201340000,34284900,6613700,17346300,25280300
