cluster_0,cluster_1,cluster_2,cluster_3
2.2252836764392907e-81,1.0,1.9298132578656884e-67,6.809461731469624e-46
3.8018728599757944e-79,1.0,9.25889153879996e-53,5.70509844221478e-45
6.982390596345895e-79,1.0,8.208612147149457e-36,2.9048991596891877e-24
1.5835898416804867e-106,1.0,7.08930251255297e-60,2.21321516059846e-24
1.773500060346861e-94,1.0,8.076532833398494e-62,1.4892420185070727e-25
2.185727648643526e-85,1.0,5.216828725222885e-55,5.9879499612881e-17
5.826831015094889e-103,1.0,2.6482150567333563e-72,9.60936848665496e-28
2.0077206328785427e-85,1.0,1.9506323318385093e-67,3.3088188434192902e-21
1.598233862653685e-24,1.0,4.027813278192081e-22,7.640050205220151e-17
2.0651346127657585e-72,1.0,8.741858744377002e-44,3.9819848550496615e-16
2.1541978514899627e-66,1.0,2.9406285939209623e-47,4.2247926918823916e-19
2.2953817325446493e-32,1.0,1.9786989931855758e-25,4.621297308144912e-15
1.5502784231229618e-59,1.0,7.892142389502184e-36,3.8693877331730957e-17
1.9775311319841104e-59,0.9999999995629878,3.5432989287920723e-31,4.3691273492728113e-10
1.3168587716201295e-71,1.0,2.7684703682639903e-38,4.6511904768222957e-26
5.064162587343643e-45,6.714595754477454e-11,9.753968003416992e-34,0.9999999999329248
2.938109714905773e-49,1.0,7.875219509104822e-46,2.55472061614239e-31
7.132592296980427e-20,1.765243819478435e-05,2.6219987388760264e-21,0.9999823475619093
1.4565991329431177e-33,1.3431935440769134e-17,3.693554583651885e-26,1.0
6.388555526363623e-14,9.812424452573117e-12,2.3422514556349188e-18,0.9999999999902229
2.6852448914996215e-13,1.6659597909435392e-21,6.670005545690199e-14,0.9999999999997726
3.45930276688475e-61,1.0,4.78725289806904e-25,1.559329690713491e-16
8.708899114651741e-61,1.0,2.1300294042234837e-31,1.751823962961819e-22
0.9999999934893822,1.2082606507328022e-14,8.093880876360887e-10,5.7013183371864295e-09
3.1940171197023844e-49,0.9999999999968168,5.208134821685295e-19,3.099555157936189e-12
0.9983056636048446,0.001691648160825613,2.1488651368352944e-06,5.393692089585495e-07
1.0061026901043764e-18,5.236015149657591e-11,9.825839129137795e-08,0.999999901689312
2.633346555840495e-70,1.0,2.9690444103637303e-59,7.719454897572615e-33
3.944271106815693e-16,4.856259923053974e-13,8.941339955569842e-29,0.9999999999995453
1.4965704474033574e-53,1.0,2.865304494161539e-48,1.1396662154229628e-27
1.2539420901729408e-23,0.9999999999997726,4.060425336327901e-21,2.661058113875784e-13
2.517637516051855e-63,1.0,4.517815578095639e-50,7.974358588872162e-21
3.474061976923212e-86,1.0,4.7807212215103755e-59,6.523070402488817e-22
3.970818824032481e-84,1.0,8.808334364325968e-61,2.441743668784633e-23
5.898903372489415e-39,0.9999915323050288,1.3386113050063387e-33,8.46769498242809e-06
1.5053705898599935e-54,1.0,2.0181610592132676e-42,1.8838291385819228e-23
3.2760154651350596e-09,3.751533350249211e-13,4.5324569133253255e-14,0.9999999967235453
3.799324263049798e-18,0.023626345789092312,0.004495218928250535,0.9718784352825571
1.1199135049061986e-57,1.0,9.908515337339892e-43,3.587003153964844e-21
1.8210184372156153e-99,1.0,1.9705566362811737e-73,6.167456569643611e-36
1.3914807400025213e-57,1.0,5.280913718342094e-45,8.604548246324001e-19
3.303498047460711e-51,0.9999999995500275,4.676485790785485e-34,4.5002509835529216e-10
1.0844419265419042e-30,6.2364418059595135e-09,0.999999993757001,6.515624864511284e-12
3.2521058101598866e-85,1.0,1.3114338588663016e-57,2.2800460410091538e-29
3.087433428625349e-73,1.0,6.885497590246003e-52,3.791437354126306e-34
9.83411270771665e-46,0.9999999992983248,7.862621082836392e-30,7.017573514779318e-10
0.99999569772665,1.0212116722562592e-11,7.91260665565403e-08,4.223137142602397e-06
4.291500805609058e-65,1.0,6.954680834517065e-53,4.277966079011666e-30
7.60349746275134e-77,1.0,3.8177101180092195e-24,2.722363333812449e-22
4.3196686409392913e-36,0.999999995767439,4.490609496442166e-13,4.232082238595388e-09
0.00027383997757983924,7.73322824197093e-18,0.9997261600224645,3.257160307114289e-19
6.477225313371017e-37,2.1766579860212475e-44,1.0,6.865017405241584e-41
2.4278088184315384e-64,1.0,3.109461529648399e-24,2.1105599365636876e-22
0.05607615935474449,1.2510166379866702e-13,0.9439238406319783,1.306014029718001e-11
6.12244359814804e-18,0.9999997350462659,2.649536937926788e-07,1.9117167295686239e-16
2.677118017407386e-85,1.0,7.630634610516956e-54,2.1202688706398256e-38
1.3525591862620264e-67,1.0,1.9281152440978064e-42,5.456796596274078e-33
4.1650862435169496e-50,1.0,8.991438252816563e-25,8.279282569936014e-18
3.0038268117183417e-52,1.0,7.055649956730607e-31,1.2498038215966885e-28
1.3044183915024801e-53,1.0,1.0691608897704231e-39,5.025803435228781e-30
4.086104262916646e-52,1.0,1.4219885074861016e-29,8.223388304521225e-18
6.2334463027230484e-12,3.6074406175026996e-05,1.1879960571572568e-05,0.9999520456269883
2.517713640816178e-15,1.0,1.3708433189370509e-40,3.3448810263978873e-18
5.425899105061495e-21,0.9999999999997726,6.731611558527022e-17,2.4215878833116885e-13
1.3064456867825668e-81,1.0,2.0815657470003055e-66,3.1832788176955136e-33
3.144645617521632e-97,1.0,4.0943354265660824e-79,3.2430187530314362e-49
1.3721591098882603e-60,1.0,7.144021992464242e-41,4.506457682541469e-25
1.9496747650883812e-36,0.9999900335991307,5.0042736952368474e-12,9.966395941563706e-06
7.455000438192855e-92,1.0,3.7559285312479243e-65,7.527364822062094e-26
3.39936164932244e-94,1.0,9.123021449917574e-67,2.5841934926344898e-27
1.6161932881009002e-83,1.0,1.7322442337896065e-43,1.8311514386363927e-23
3.526007286118596e-83,1.0,6.292858504427925e-56,4.571349484042333e-30
1.3504612705258042e-100,1.0,1.6983741778642019e-68,8.883127175789568e-34
9.768293879654627e-87,1.0,2.4880596971507694e-64,7.33132359372128e-30
1.262282982212994e-100,1.0,2.0673994145108303e-70,8.513890650142503e-36
2.3114804002571238e-79,1.0,1.0301229572158644e-56,4.646701667373349e-23
6.195686836599046e-88,1.0,1.8904458386638825e-71,1.6156500429309612e-40
9.095466700109504e-70,0.9999999999993179,9.897466641946664e-43,5.825741681378428e-13
8.996465532344669e-73,1.0,5.851015978955833e-36,9.153005237952026e-28
1.498524247740631e-94,1.0,2.2495000299461906e-60,6.576454261951105e-26
1.9516633054800264e-63,1.0,3.607351560482672e-36,2.882738300193026e-26
1.2181601629736771e-92,1.0,1.1266868160653006e-76,1.2975275339826212e-27
4.493460059833743e-76,1.0,2.7598101524212163e-52,2.4229809244820456e-17
7.301200442109175e-69,1.0,8.234950447254247e-58,3.886301739554348e-23
7.641430399832248e-83,1.0,2.6112754147616034e-63,1.2432640555607067e-28
1.9464976527818765e-90,1.0,3.771689753715734e-64,8.064645406358563e-34
1.1590458632704738e-76,1.0,1.617597028605302e-59,3.1999894782915314e-33
2.652468815207615e-96,1.0,4.445403651881717e-62,1.5517993202369232e-42
1.046453877634064e-58,1.0,2.0688673511184003e-34,8.395405803930958e-36
3.8697892938476936e-55,1.0,1.8812016431628745e-43,6.291446861945248e-40
1.5400028387655627e-88,1.0,1.3347029291830965e-46,3.284916690198601e-22
1.4706899532267894e-94,1.0,9.510761261505005e-41,1.2641039063059802e-16
6.170960177412977e-104,1.0,1.7388959095014645e-53,5.749176053731515e-16
1.3595392913462397e-116,1.0,2.974129729235208e-75,1.996694618268797e-26
5.158078841400671e-109,1.0,2.6320381773286087e-42,4.335738085446705e-23
1.0630969783367405e-83,1.0,1.8706520229971662e-29,1.7489073091614577e-17
2.3481731954200084e-107,1.0,1.5209002699553106e-72,2.2007865300243792e-42
3.0440923449883297e-77,1.0,8.391352042116883e-42,2.6991836434200627e-21
1.2031899788265603e-115,1.0,1.9966706649930676e-62,2.892820808559067e-26
1.1704144874584494e-137,1.0,1.148141730990443e-75,3.622109383974486e-29
3.333389050885309e-81,0.9999999999783995,1.0215126308394873e-29,2.1621857461808775e-11
7.752640720477217e-31,1.283285316294393e-07,2.350668051206132e-22,0.9999998716714427
4.0196338626776355e-94,1.0,4.25754458523789e-55,5.416659334687294e-28
1.7655823100793052e-107,1.0,5.615563493960433e-64,6.426483114630638e-29
8.367928678917578e-87,1.0,1.8193629666521957e-43,2.738822335552895e-20
4.4307438500259626e-111,1.0,3.186815354923248e-70,9.80208780620706e-19
2.411281571694286e-81,0.9999999999995453,1.5225139042242346e-46,4.938744250544719e-13
1.545334275642809e-111,2.7539466217432634e-72,3.332410645402692e-92,1.0
1.3203137923726622e-98,7.084208586135099e-68,8.750375931186307e-91,1.0
2.3190910055066654e-53,5.665002983196882e-13,4.56739993250815e-12,0.9999999999947704
1.3595968451274424e-124,1.7014296846987563e-42,1.355770093743161e-46,1.0
1.7138317851065954e-84,2.837938340105252e-12,3.957183410996683e-44,0.9999999999972715
6.242904640328731e-137,2.7556209469951613e-58,1.5097062283461885e-85,1.0
4.831724740866522e-97,5.664152580771816e-28,4.17771133391046e-53,1.0
6.063297218561113e-47,8.948357699482652e-40,5.5325761586424374e-43,1.0
4.6130908467838906e-64,8.14000087119478e-16,6.3364102209112265e-27,1.0
6.983020544949605e-60,1.684452116016742e-41,5.367182213725579e-35,1.0
2.742256361896156e-76,0.989502340027761,1.1711798213948084e-60,0.010497659972174889
1.1641273596518102e-82,6.782208636130304e-17,4.0038986356533605e-61,1.0
9.50438947840194e-75,0.9997869396611804,1.5628690759574953e-46,0.0002130603387120352
2.862050643888359e-84,1.1960434828124157e-12,2.4929630201693216e-07,0.9999997507025311
1.974208677743231e-90,0.8647502504284913,4.189586236418707e-21,0.13524974957144287
4.3127630088454045e-74,7.542585262907833e-35,2.3880430044440403e-25,1.0
8.902883177301004e-44,1.1463583876373879e-45,3.3548008569030565e-26,1.0
5.0060931991316726e-58,6.175121087201268e-47,9.727841696518657e-40,1.0
1.71500743625986e-64,3.7583534226147617e-48,3.6195113803081845e-36,1.0
1.232189933782468e-60,1.0184736545381214e-39,2.0862025830019441e-50,1.0
8.250553639920606e-83,7.032929392993051e-71,2.413766245568622e-76,1.0
3.983415938659891e-60,3.923245018492668e-50,2.0355741375680606e-64,1.0
9.772639536736417e-67,8.821554942268154e-18,4.599321357119768e-25,1.0
9.60052272439545e-50,1.1568457657508358e-30,3.597925113832034e-27,1.0
5.71083959485399e-70,7.489465334117374e-25,3.2892231639336183e-40,1.0
4.49421142236728e-52,2.6163254574923343e-30,1.6822660125375876e-39,1.0
1.736861002841916e-57,1.8122932048052864e-39,6.276537976610986e-10,0.9999999993724487
3.6308035289109637e-66,8.32169874337851e-32,3.740815035714555e-51,1.0
8.679804704132645e-57,1.1401857283843847e-42,1.328926479811199e-44,1.0
7.46418075929381e-49,7.664402480230641e-25,2.966217789142186e-11,0.9999999999704414
1.9680016825988398e-34,7.648563302649429e-11,9.756582970966709e-11,0.9999999998260591
0.8291630174828235,8.980092662858003e-50,0.17083698251713023,5.553708026736397e-24
7.286331094143538e-60,3.6422891269347295e-08,6.442470748574324e-08,0.9999998991525041
5.217132527713458e-50,4.8421386608046406e-42,2.6050514213608817e-41,1.0
7.934010945966083e-45,3.502767277802854e-24,1.531356009248963e-23,1.0
5.250570928978035e-16,1.288670502474792e-16,0.9999999724195735,2.75804141775004e-08
1.8496050891150555e-47,6.519825888477584e-52,7.2944551578330956e-40,1.0
8.366835355444327e-77,8.363715237245029e-36,3.033551996294401e-54,1.0
1.566589248846931e-27,6.4422074229910226e-09,2.6032734530723877e-06,0.9999973902843013
2.4730005810080254e-49,3.990418031533484e-25,2.442773263344496e-37,1.0
1.7113714664740085e-84,0.9999991203377935,3.148837243939407e-38,8.796621477761559e-07
1.5859307877398225e-62,3.617644887511258e-24,5.766122169156739e-29,1.0
3.295011216237633e-79,2.752985062567278e-28,5.2245796603490985e-17,1.0
1.1531532290811042e-48,7.978432512906026e-25,6.261192509280241e-28,1.0
1.679310947864562e-65,5.2152287681552606e-30,2.4256688618285073e-45,1.0
2.1348099628423747e-74,4.101194764612991e-11,2.2754168621745945e-20,0.9999999999590727
1.5610800305963605e-83,3.932927140038646e-34,3.4310511475395734e-52,1.0
1.1238912279560497e-70,1.3827579724967382e-19,1.5175399867769438e-21,1.0
1.9274643293762134e-103,8.953545325100501e-36,2.8125282268721175e-59,1.0
1.8763179712950103e-75,1.0035552147690364e-23,4.111649423300442e-30,1.0
7.908168484090842e-65,8.564950310586223e-26,6.887327638016256e-11,0.9999999999311058
1.4026362004745349e-87,1.058514646842625e-29,0.9999999999686224,3.132161540265353e-11
2.6474469550578307e-74,3.3408300826068344e-11,0.0561101564898619,0.9438898434767874
4.618183493216494e-81,5.6185939941456956e-09,1.8702451306758562e-14,0.9999999943813691
2.726438304418438e-78,7.762769042692723e-33,3.610696960327603e-42,1.0
3.2062653133634085e-89,1.3283513419858715e-26,2.0458135947048795e-48,1.0
8.505593579007634e-92,4.822025554924233e-06,1.6032303326661065e-11,0.9999951779584835
5.9781176744706515e-59,4.4664787782552024e-44,1.342866443968744e-50,1.0
1.5547037600092785e-68,2.63329232065879e-45,1.861550580830812e-55,1.0
5.32697796370435e-81,2.952740263910859e-22,2.8952240186164553e-06,0.9999971047760557
6.344014928413107e-77,2.2915739376962536e-55,1.416890516163683e-57,1.0
1.452323129541743e-40,2.630556087799171e-33,2.919769617194159e-34,1.0
1.9798554273887263e-89,1.5302752440663392e-58,5.355560129213887e-76,1.0
1.1508860689737574e-49,8.028899798548037e-22,3.992874819144252e-33,1.0
6.045178815363595e-81,2.7365346158635534e-49,1.4006044815359008e-55,1.0
1.9718201979917299e-72,4.322266830118165e-30,6.288627544722225e-47,1.0
1.550764004390638e-58,5.5825719202532875e-25,1.552256009136135e-34,1.0
6.08056310628119e-26,1.4092180772631328e-21,4.216180193139974e-14,1.0
2.8288322301656383e-33,4.063460138603566e-21,1.5314247942948875e-18,1.0
3.680215714448025e-39,2.8449041310892587e-25,6.889044656693077e-20,1.0
4.026966817641906e-87,5.352607171840722e-35,1.5681695090256843e-61,1.0
2.414261151972352e-74,1.5393551133359247e-46,1.2951935862327664e-62,1.0
6.649746935249894e-37,2.2588160841068264e-38,3.946740749290341e-20,1.0
1.7446706046888189e-22,2.9464357286123474e-19,2.897699677443738e-35,1.0
3.8773589123698515e-56,1.669486379882809e-15,1.4443301736556443e-39,1.0
1.9268455093115975e-73,9.402262324409993e-13,8.653260208442806e-46,0.9999999999990905
2.9513577714758428e-50,2.6649134789272782e-20,5.960813113937921e-45,1.0
1.6116344691047643e-53,2.4920910436105505e-15,1.0079358770782296e-31,1.0
4.462975294879327e-71,0.9999904544107204,6.462472389229218e-39,9.545589265398391e-06
4.038142085471994e-77,1.4824901877463858e-20,6.176894555085209e-49,1.0
4.191844680995848e-61,0.041299903409225125,4.170003879834395e-32,0.9587000965907602
5.483024148581874e-43,3.4633400002599617e-29,6.742714903905205e-40,1.0
3.6696169634079706e-45,1.228647277774736e-07,1.6003683693525942e-14,0.9999998771352314
4.897488088531933e-59,6.23896175773491e-05,1.890125919576017e-40,0.9999376103823978
3.887893510903037e-45,9.198104469861657e-21,3.511920123803452e-43,1.0
7.768304386598093e-72,0.9999999987498995,3.879621053886214e-52,1.249991384217007e-09
1.2330091547285078e-37,2.9768126715038884e-07,6.630372025355505e-41,0.9999997023187904
2.510835985106546e-56,1.9051690468947203e-08,8.050217365564112e-38,0.99999998094836
3.507141112149113e-72,6.339386689333096e-66,2.760963378370707e-64,1.0
2.357016651700055e-78,1.2458577881026824e-48,7.196694895051012e-56,1.0
9.801959826960944e-81,2.3799870798596502e-64,2.7416718112401398e-73,1.0
6.384865107272219e-44,2.8372120150083185e-06,1.7449159022089684e-43,0.999997162788009
9.088471647381631e-54,5.620644292261722e-20,7.799521158081055e-39,1.0
9.305334167811493e-45,8.569602781900848e-15,5.854460250227272e-42,1.0
3.9645053671937614e-43,3.147602312736033e-06,4.285458475856286e-43,0.9999968523977228
5.537277170044508e-63,1.788574075937698e-12,3.182126260970842e-50,0.999999999998181
1.760585517409731e-57,4.793082939906644e-08,1.7615347387713406e-28,0.9999999520691756
1.3009269518270058e-25,1.7136564171239476e-19,1.6848535924662146e-17,1.0
2.855154704294893e-25,6.107963623329272e-34,7.224334642512537e-26,1.0
4.874360197543091e-64,2.951458802793056e-26,3.855431765620916e-30,1.0
1.0180873613428599e-95,2.563417351518419e-60,1.303944617091433e-75,1.0
2.087332357399986e-65,1.0173641132567833e-58,1.9164579103522544e-52,1.0
4.648668537961839e-73,5.180240980469602e-44,1.885598164054594e-60,1.0
8.710567347394963e-81,3.913073093344054e-43,6.618172848818469e-73,1.0
2.466307130248552e-71,0.9999999762922019,2.4582057592649044e-56,2.370790882262782e-08
2.357192958804477e-81,4.856658558678439e-05,6.025345119779216e-63,0.9999514334144881
3.688031607094081e-86,7.724539691957929e-31,5.761000483280354e-65,1.0
2.9535395202145564e-67,0.9989227687243597,9.301287028683274e-39,0.0010772312757322913
1.373605608721266e-76,1.0,1.7160326709830154e-50,4.032234198428171e-19
1.225413126881823e-111,1.0,4.520827253662827e-65,2.6926451987903663e-25
2.9682075738291563e-93,1.0,5.252718626829565e-63,3.022527296175135e-28
2.2275082708155835e-81,1.0,4.849577927058169e-43,4.577717094138078e-15
5.220505405615043e-103,1.0,3.0843329863959286e-55,8.084165221242346e-19
6.282037216517139e-130,1.0,9.227587766766697e-63,3.8429726491049056e-33
1.8667637500193704e-119,1.0,4.08575337123812e-58,2.44107610847885e-36
8.577870887985033e-115,1.0,2.768784681166463e-71,1.0968339099600116e-31
1.1576285457143202e-121,1.0,9.85138469605004e-53,3.670407725247884e-23
2.134971221874833e-105,1.0,2.5022679472153747e-61,6.641713786611373e-31
2.2744963969881226e-101,1.0,3.291594285547931e-49,7.51299356032821e-27
4.8774513733010233e-88,1.0,2.200909030250022e-67,2.835521492952931e-34
2.8141690050169904e-81,1.0,4.9040479910534074e-48,1.38827889898512e-34
1.0705083897966124e-83,1.0,1.1492739590323538e-47,3.413993347840468e-29
1.737014323740641e-81,1.0,1.086625239198868e-43,1.4325760275348914e-26
9.747677627173149e-106,1.0,8.076325995716366e-73,4.967301410167919e-42
5.320470398582494e-102,1.0,9.95257872143315e-62,1.1863479271323617e-39
7.889296605757065e-102,1.0,9.500722442013374e-55,3.7099646049694126e-35
2.4741229623546587e-94,1.0,8.603628046388581e-42,9.14404204485237e-32
1.865471327979285e-99,1.0,2.5650393139031243e-55,6.955754727023294e-34
3.06566388084052e-93,1.0,1.7215732278358638e-47,5.707021994356007e-36
1.1614079864466579e-91,1.0,5.82601885883795e-52,3.1594166477466886e-33
2.442419390490578e-90,1.0,1.525598354319483e-52,6.554354883926926e-36
5.405177883242089e-92,1.0,4.385969798646274e-51,3.5130364609250657e-32
7.359827379405355e-112,1.0,3.4462105084680465e-60,6.444312881890952e-35
3.7117955741130346e-97,1.0,2.9299584618965834e-59,4.4089873102646284e-35
2.21937511566065e-84,1.0,6.505559627362955e-71,2.5405161783767323e-33
3.848395775739896e-38,1.1346895362963016e-12,5.814881532322213e-30,0.9999999999988631
1.5946450359662744e-80,1.0,6.933555275012165e-51,1.0832799764187306e-18
1.4449000395126752e-96,1.0,1.2484751961500871e-54,2.1002577077845492e-30
6.143047504669551e-88,1.0,4.541890680531418e-57,9.976843392417776e-25
6.3571210003914505e-49,0.9999121494305303,9.393064745906686e-43,8.785056943943486e-05
1.3681885392774106e-81,1.0,1.9585934441759507e-48,3.5689453197961345e-16
1.0337748643839828e-88,1.0,3.506943130178606e-38,4.634519699970181e-21
4.289745558105525e-91,1.0,6.1795696228662135e-56,7.869185645436375e-26
7.115502466656662e-86,1.0,1.2378008493243268e-56,3.628817858713726e-33
8.130741669405788e-70,1.0,2.2352879476853114e-44,3.636851508781031e-21
1.8764853896203467e-88,1.0,5.269371891097404e-63,1.278626877884563e-25
1.0,3.0576141847545365e-42,3.5990781397955007e-57,1.5868276773072262e-51
1.0,2.9434958075317222e-15,1.0135038241620657e-36,4.564002701281433e-28
0.9999999999245119,7.544503027636916e-11,4.0553002359157957e-38,1.9966258762394776e-32
1.0,9.868953181647354e-31,4.8220098468277245e-42,1.0045229077854737e-37
1.0,3.7698806815580306e-87,9.201659289971913e-72,2.3638881157142175e-92
1.0,1.7110520419762079e-44,6.2726109505331444e-55,1.9236214286726366e-52
0.9999999999824922,1.7547089211033084e-11,1.6155788305136608e-34,1.8679346078336808e-16
1.0,2.61494155037576e-40,9.00745941859198e-47,3.675368585638948e-40
1.0,5.404205472731189e-43,2.072183870796275e-43,2.5329418735590756e-54
1.0,9.07780230423265e-41,8.183429633108199e-38,2.7343838586232814e-42
0.9994176679233142,0.0005823320767326094,4.625097439634849e-41,1.0043658461556163e-16
1.0,1.768683233565629e-37,6.2508911963281635e-34,2.2895223619136627e-36
0.00010839247343456961,0.9998916027637517,1.654706925529926e-31,4.762873574810488e-09
1.0,3.7718183031356526e-57,7.025023403565367e-40,1.4274342358114179e-47
1.0,6.264111475081575e-24,2.7547362813297113e-41,1.397481160582666e-28
1.0,3.99829337194019e-40,7.250596269839637e-38,7.051372867693447e-35
1.0,4.541456402857056e-48,2.1915356948380483e-41,4.61547153844988e-42
1.0,4.958661074996099e-38,6.4046593320884e-38,2.386193100040901e-37
1.0,2.314802405868759e-60,4.365696976139465e-46,9.432009883255563e-60
1.0,5.634472643728105e-41,4.452606767806171e-53,3.219049552154341e-55
0.9999988044719755,1.1955279718199276e-06,1.8678157939555658e-27,2.6613545968333498e-20
1.0,1.5959622185656363e-29,5.627446922719134e-37,5.169968227059225e-39
1.0,2.2073308729428887e-37,1.0445227128621143e-45,1.0090745431545552e-48
1.0,1.4826882692180656e-27,7.032854655549573e-39,1.632379318672853e-38
1.0,8.274907255018096e-32,1.89791199529071e-41,1.2396910865847735e-37
8.419558281723615e-29,0.9999999999990905,4.296958599659703e-48,1.0076022072361073e-12
0.9999891401579012,1.0859841663197036e-05,2.6205609736591155e-32,4.853861729670034e-13
1.0,3.788039762187259e-48,4.151911001685654e-28,4.957617771983571e-47
1.0,5.334243396964901e-43,1.4557131042510561e-35,2.136466116980275e-43
1.0,1.3226438693545762e-41,5.732346586445114e-19,2.8913346731740875e-32
1.0,4.15475077971636e-58,2.2348002218078568e-45,1.1655868412110477e-60
1.0,2.1595035532629777e-57,1.9690581562418417e-30,8.940940817348972e-54
1.0,1.9912988371979446e-52,1.8835037426010651e-35,1.6992728270996543e-52
1.0,1.5557012722680082e-58,1.214881620350446e-21,5.763717712384988e-49
1.0,9.61791222941626e-46,4.1215637968754815e-29,3.893282021777026e-51
1.0,3.7877070389666117e-38,2.2862337040182485e-34,1.0197761477624659e-43
1.0,2.9256279930864063e-20,1.7353882473856e-49,9.394697894493578e-29
1.0,1.5485837641904498e-24,1.3402520525332455e-40,2.843132373201565e-32
1.0,3.551339012672634e-44,1.200784399859763e-28,6.592453908155657e-45
1.0,4.6243361333679404e-67,6.560841688589522e-53,7.229721570205163e-73
1.0,5.253548247416231e-28,3.04603680814063e-42,1.1211004731161492e-42
1.0,1.6546796107457602e-16,5.315872869503833e-34,1.158907837349757e-30
1.0,5.145138257129871e-20,7.169195751683287e-28,2.997694545619116e-33
0.9999996996764817,3.0032344143052103e-07,1.0306693890697593e-34,5.277789273718316e-18
1.0,2.0250791638038868e-29,1.6062812224600485e-41,4.786154466203881e-46
1.0,1.7701536977628035e-23,2.738810515725048e-36,1.1997447817711793e-41
1.0,4.193027187290965e-28,1.033352814826736e-43,1.4079023170183729e-42
1.0,2.853165230960825e-41,7.06790800420794e-32,3.3571899607243285e-44
1.0,1.1619133635292126e-50,1.5651686831871164e-40,3.771763375110401e-49
1.0,9.678211820709004e-28,2.8138531568727467e-23,1.6053781499090325e-27
1.0,4.483046930937234e-56,2.2926480120266898e-36,1.241879893706258e-52
1.0,1.7802968559270794e-44,8.130540152761852e-36,1.503466264573258e-44
1.0,1.0158530315689276e-21,1.5055857993304872e-40,3.4648516221846933e-38
1.0,9.251188032760616e-53,5.453847269810025e-50,3.351099269426779e-53
1.0,2.6334791497042066e-32,1.704499788706896e-31,2.3602439787335166e-31
1.0,4.0271578392012896e-70,8.194450368955157e-54,2.116570683135414e-67
1.0,2.7086930934203994e-63,1.848426101103399e-53,2.3392960924435042e-61
1.0,1.3751906317415264e-65,2.379165488222941e-54,4.2635671862517165e-60
1.0,7.647516944850651e-78,1.6688638044609694e-58,1.2152491147650734e-76
1.0,2.5496839396835767e-92,1.3054522138055624e-49,1.7096273281933402e-79
1.0,4.194658683576035e-91,1.549626782641883e-51,3.507607590247703e-74
1.0,1.8410478546579274e-80,3.3451302532802583e-53,8.103756663953542e-67
1.0,2.7769409707670033e-83,1.0679274617953987e-56,1.7763252670550445e-73
1.0,3.3283003714821035e-79,1.4527124576315734e-51,4.494086876909055e-64
1.0,3.642746782888504e-69,1.972562682745241e-38,2.4365828162668063e-57
1.0,5.945267380177658e-79,4.16997304783201e-49,2.947972541264036e-57
1.0,1.549067974779793e-73,2.2588429929810055e-41,5.067065405646963e-61
1.0,4.485301811833721e-97,5.457438120112921e-57,8.83265343214885e-82
1.0,7.373250221203438e-42,4.199117577797527e-32,2.9599546782056217e-42
1.0,7.033972876578694e-68,4.661723981754551e-38,1.9935735178715375e-61
1.0,5.868083131325965e-65,2.286507771855392e-44,3.002643123731253e-48
1.0,2.3997410997204757e-80,8.986895472326444e-38,1.2309756528969434e-49
1.0,4.609359956090046e-87,6.00622693537441e-53,1.0944894283798615e-64
1.0,1.1382983904226321e-55,5.361889589966681e-34,6.599008406013343e-36
1.0,2.78338435625689e-65,8.276726748203623e-40,8.600783080205352e-42
1.0,3.345093298342013e-70,9.868611024876128e-40,1.1166132050861864e-50
1.0,1.1575786233046176e-68,1.9658578972810813e-31,3.651014847262518e-52
1.0,2.0935016835914614e-57,4.9794649900337484e-36,2.240064550635994e-49
1.0,9.363990382609725e-71,3.1772143165276816e-28,5.2598536661240065e-48
1.0,1.0021308135667595e-54,3.352647807854904e-32,5.01393854339719e-46
1.0,9.117715827218429e-51,2.4465473067043744e-46,2.0813924079804028e-50
1.0,5.320027814421469e-79,6.055358242445384e-51,7.343361075181657e-61
1.0,6.259995904082912e-79,2.188254012229159e-40,2.733547676453246e-53
1.0,2.109416371372143e-48,1.2156094913522521e-44,2.787679640721143e-44
1.0,9.143455400174625e-71,1.3167475589993526e-29,5.086227006302349e-46
1.0,5.488275366208863e-79,4.657943738983544e-45,5.043250122979004e-61
1.0,2.534360109726524e-87,1.1306267217224499e-38,2.233510792019349e-56
1.0,6.5550446853809e-73,1.2910910291123338e-27,7.721389607729574e-52
1.0,3.2466521882279975e-67,5.578278473991706e-34,7.624212003628126e-41
1.0,7.117981402983235e-68,6.807129446719848e-40,2.6310587080937287e-38
1.0,1.958634310967541e-45,1.9775124245677382e-42,9.760365454289897e-45
1.0,7.591217573890418e-85,4.278182089000906e-27,1.6842362052533549e-53
1.0,6.314156046556751e-53,3.938491051386645e-36,8.031285381304403e-44
1.0,1.1870446132243475e-79,3.3630838919152295e-70,1.887807624125534e-82
1.0,4.910618135592096e-85,7.165893285772755e-52,1.3759985506664048e-67
1.0,2.785299373744573e-71,1.019250717676246e-54,2.0636253039255015e-64
1.0,2.4053801889221577e-76,3.2168674588123916e-34,3.294161390075394e-55
1.0,1.8752704722536347e-97,1.4605098846413967e-56,2.613774796758088e-68
1.0,8.450781170779765e-69,1.6595996645038025e-31,2.9739585551536658e-40
1.0,1.0664201727044608e-39,1.5431867429939743e-35,1.5155075983006734e-41
1.0,6.545608939918801e-35,2.946710291316012e-42,2.640238969681979e-33
1.0,1.4147547193687368e-88,1.6352324825107564e-44,3.850412935489753e-76
1.0,4.889926523943486e-78,4.507252604253471e-52,6.140571297983275e-71
